  0%|          | 0/1504 [00:00<?, ?it/s]`use_cache=True` is incompatible with gradient checkpointing. Setting `use_cache=False`.
`loss_type=None` was set in the config but it is unrecognised.Using the default loss: `ForCausalLMLoss`.
                                                   
{'loss': 2.0887, 'grad_norm': 111.62688446044922, 'learning_rate': 2e-05, 'mean_token_accuracy': 0.5554950833320618, 'epoch': 0.0}
{'loss': 0.6115, 'grad_norm': 4.334985733032227, 'learning_rate': 1.7792553191489363e-05, 'mean_token_accuracy': 0.8155197501182556, 'epoch': 0.22}
{'loss': 0.7601, 'grad_norm': 5.541194438934326, 'learning_rate': 1.7779255319148938e-05, 'mean_token_accuracy': 0.7731322646141052, 'epoch': 0.22}
{'loss': 1.0927, 'grad_norm': 8.478692054748535, 'learning_rate': 1.7765957446808512e-05, 'mean_token_accuracy': 0.6971201300621033, 'epoch': 0.22}
{'loss': 0.6918, 'grad_norm': 5.93483829498291, 'learning_rate': 1.7752659574468087e-05, 'mean_token_accuracy': 0.7839823365211487, 'epoch': 0.23}
{'loss': 0.884, 'grad_norm': 6.565825939178467, 'learning_rate': 1.773936170212766e-05, 'mean_token_accuracy': 0.7379181981086731, 'epoch': 0.23}
{'loss': 0.8979, 'grad_norm': 7.5605902671813965, 'learning_rate': 1.7726063829787233e-05, 'mean_token_accuracy': 0.7418772578239441, 'epoch': 0.23}
{'loss': 0.5328, 'grad_norm': 3.3193604946136475, 'learning_rate': 1.7712765957446807e-05, 'mean_token_accuracy': 0.8202341198921204, 'epoch': 0.23}
{'loss': 0.9109, 'grad_norm': 5.90499210357666, 'learning_rate': 1.7699468085106386e-05, 'mean_token_accuracy': 0.7214285731315613, 'epoch': 0.23}
{'loss': 0.6353, 'grad_norm': 4.443847179412842, 'learning_rate': 1.768617021276596e-05, 'mean_token_accuracy': 0.8001269102096558, 'epoch': 0.23}
{'loss': 0.9511, 'grad_norm': 4.488404750823975, 'learning_rate': 1.7672872340425535e-05, 'mean_token_accuracy': 0.7297297120094299, 'epoch': 0.23}
{'loss': 0.5372, 'grad_norm': 4.24385929107666, 'learning_rate': 1.765957446808511e-05, 'mean_token_accuracy': 0.8214876055717468, 'epoch': 0.24}
{'loss': 0.7648, 'grad_norm': 5.471991062164307, 'learning_rate': 1.7646276595744684e-05, 'mean_token_accuracy': 0.7430058717727661, 'epoch': 0.24}
{'loss': 0.9304, 'grad_norm': 6.142847061157227, 'learning_rate': 1.763297872340426e-05, 'mean_token_accuracy': 0.7169359922409058, 'epoch': 0.24}
{'loss': 0.7102, 'grad_norm': 4.786787986755371, 'learning_rate': 1.7619680851063833e-05, 'mean_token_accuracy': 0.7788829207420349, 'epoch': 0.24}
{'loss': 0.8391, 'grad_norm': 5.9567437171936035, 'learning_rate': 1.7606382978723408e-05, 'mean_token_accuracy': 0.7604166865348816, 'epoch': 0.24}
{'loss': 0.8137, 'grad_norm': 7.402326583862305, 'learning_rate': 1.7593085106382983e-05, 'mean_token_accuracy': 0.7564102411270142, 'epoch': 0.24}
{'loss': 0.8961, 'grad_norm': 4.52340841293335, 'learning_rate': 1.7579787234042557e-05, 'mean_token_accuracy': 0.737615704536438, 'epoch': 0.24}
{'loss': 0.7641, 'grad_norm': 6.728323936462402, 'learning_rate': 1.756648936170213e-05, 'mean_token_accuracy': 0.7536415457725525, 'epoch': 0.24}
{'loss': 0.7729, 'grad_norm': 6.009125232696533, 'learning_rate': 1.7553191489361703e-05, 'mean_token_accuracy': 0.754108726978302, 'epoch': 0.25}
{'loss': 0.7487, 'grad_norm': 7.679072380065918, 'learning_rate': 1.7539893617021278e-05, 'mean_token_accuracy': 0.7689189314842224, 'epoch': 0.25}
{'loss': 0.8555, 'grad_norm': 5.774882793426514, 'learning_rate': 1.7526595744680853e-05, 'mean_token_accuracy': 0.7397025227546692, 'epoch': 0.25}
{'loss': 0.9497, 'grad_norm': 7.685469150543213, 'learning_rate': 1.7513297872340427e-05, 'mean_token_accuracy': 0.7248365879058838, 'epoch': 0.25}
{'loss': 0.7496, 'grad_norm': 6.749759197235107, 'learning_rate': 1.7500000000000002e-05, 'mean_token_accuracy': 0.7561858892440796, 'epoch': 0.25}
{'loss': 0.954, 'grad_norm': 5.407718658447266, 'learning_rate': 1.7486702127659577e-05, 'mean_token_accuracy': 0.7235864996910095, 'epoch': 0.25}
{'loss': 0.762, 'grad_norm': 4.648467540740967, 'learning_rate': 1.747340425531915e-05, 'mean_token_accuracy': 0.7511430382728577, 'epoch': 0.25}
{'loss': 0.9017, 'grad_norm': 6.553412914276123, 'learning_rate': 1.7460106382978726e-05, 'mean_token_accuracy': 0.7399527430534363, 'epoch': 0.26}
{'loss': 0.8741, 'grad_norm': 6.288350582122803, 'learning_rate': 1.74468085106383e-05, 'mean_token_accuracy': 0.7495701909065247, 'epoch': 0.26}
{'loss': 0.8075, 'grad_norm': 6.630812644958496, 'learning_rate': 1.7433510638297875e-05, 'mean_token_accuracy': 0.7727272510528564, 'epoch': 0.26}
{'loss': 0.7931, 'grad_norm': 5.533092975616455, 'learning_rate': 1.7420212765957446e-05, 'mean_token_accuracy': 0.7534504532814026, 'epoch': 0.26}
{'loss': 0.8704, 'grad_norm': 3.946859121322632, 'learning_rate': 1.740691489361702e-05, 'mean_token_accuracy': 0.7389249801635742, 'epoch': 0.26}
{'loss': 0.8815, 'grad_norm': 6.487329483032227, 'learning_rate': 1.7393617021276596e-05, 'mean_token_accuracy': 0.7529930472373962, 'epoch': 0.26}
{'loss': 0.6669, 'grad_norm': 4.326851844787598, 'learning_rate': 1.738031914893617e-05, 'mean_token_accuracy': 0.8146311044692993, 'epoch': 0.26}
{'loss': 0.9698, 'grad_norm': 5.253366947174072, 'learning_rate': 1.7367021276595745e-05, 'mean_token_accuracy': 0.7280358076095581, 'epoch': 0.26}
{'loss': 0.7762, 'grad_norm': 5.472823619842529, 'learning_rate': 1.735372340425532e-05, 'mean_token_accuracy': 0.7485515475273132, 'epoch': 0.27}
{'loss': 0.8349, 'grad_norm': 6.180337429046631, 'learning_rate': 1.7340425531914894e-05, 'mean_token_accuracy': 0.7585585713386536, 'epoch': 0.27}
{'loss': 0.7302, 'grad_norm': 5.355003833770752, 'learning_rate': 1.732712765957447e-05, 'mean_token_accuracy': 0.7858347296714783, 'epoch': 0.27}
{'loss': 0.9322, 'grad_norm': 5.297262191772461, 'learning_rate': 1.7313829787234044e-05, 'mean_token_accuracy': 0.7192038893699646, 'epoch': 0.27}
{'loss': 0.8151, 'grad_norm': 5.138254165649414, 'learning_rate': 1.7300531914893618e-05, 'mean_token_accuracy': 0.7378954291343689, 'epoch': 0.27}
{'loss': 0.7185, 'grad_norm': 4.825387477874756, 'learning_rate': 1.7287234042553193e-05, 'mean_token_accuracy': 0.7806190848350525, 'epoch': 0.27}
{'loss': 0.7334, 'grad_norm': 6.08561897277832, 'learning_rate': 1.7273936170212768e-05, 'mean_token_accuracy': 0.7696589827537537, 'epoch': 0.27}
{'loss': 0.9229, 'grad_norm': 10.410911560058594, 'learning_rate': 1.7260638297872342e-05, 'mean_token_accuracy': 0.7328881621360779, 'epoch': 0.28}
{'loss': 0.6985, 'grad_norm': 4.945008754730225, 'learning_rate': 1.7247340425531917e-05, 'mean_token_accuracy': 0.7769591212272644, 'epoch': 0.28}
{'loss': 0.9083, 'grad_norm': 7.4256696701049805, 'learning_rate': 1.723404255319149e-05, 'mean_token_accuracy': 0.7250879406929016, 'epoch': 0.28}
{'loss': 0.6514, 'grad_norm': 7.182355880737305, 'learning_rate': 1.7220744680851066e-05, 'mean_token_accuracy': 0.7981250286102295, 'epoch': 0.28}
{'loss': 0.7235, 'grad_norm': 6.406163215637207, 'learning_rate': 1.720744680851064e-05, 'mean_token_accuracy': 0.7807745337486267, 'epoch': 0.28}
{'loss': 0.92, 'grad_norm': 5.722779750823975, 'learning_rate': 1.7194148936170215e-05, 'mean_token_accuracy': 0.7281665802001953, 'epoch': 0.28}
{'loss': 0.6993, 'grad_norm': 5.904885292053223, 'learning_rate': 1.718085106382979e-05, 'mean_token_accuracy': 0.7914590835571289, 'epoch': 0.28}
{'loss': 0.7443, 'grad_norm': 8.863274574279785, 'learning_rate': 1.7167553191489365e-05, 'mean_token_accuracy': 0.7870478630065918, 'epoch': 0.28}
{'loss': 0.9049, 'grad_norm': 7.154858112335205, 'learning_rate': 1.715425531914894e-05, 'mean_token_accuracy': 0.743994951248169, 'epoch': 0.29}
{'loss': 0.8565, 'grad_norm': 4.89365291595459, 'learning_rate': 1.7140957446808514e-05, 'mean_token_accuracy': 0.7643774151802063, 'epoch': 0.29}
{'loss': 0.7363, 'grad_norm': 8.333081245422363, 'learning_rate': 1.712765957446809e-05, 'mean_token_accuracy': 0.7646293640136719, 'epoch': 0.29}
{'loss': 0.9158, 'grad_norm': 14.744173049926758, 'learning_rate': 1.7114361702127663e-05, 'mean_token_accuracy': 0.7350959181785583, 'epoch': 0.29}
{'loss': 0.5169, 'grad_norm': 6.041449546813965, 'learning_rate': 1.7101063829787235e-05, 'mean_token_accuracy': 0.8417553305625916, 'epoch': 0.29}
{'loss': 0.8395, 'grad_norm': 6.280117034912109, 'learning_rate': 1.708776595744681e-05, 'mean_token_accuracy': 0.7438356280326843, 'epoch': 0.29}
{'loss': 0.761, 'grad_norm': 7.595222473144531, 'learning_rate': 1.7074468085106384e-05, 'mean_token_accuracy': 0.7543982863426208, 'epoch': 0.29}
{'loss': 0.7907, 'grad_norm': 9.545073509216309, 'learning_rate': 1.706117021276596e-05, 'mean_token_accuracy': 0.7614277005195618, 'epoch': 0.3}
{'loss': 0.571, 'grad_norm': 5.173641204833984, 'learning_rate': 1.7047872340425533e-05, 'mean_token_accuracy': 0.8048387169837952, 'epoch': 0.3}
{'loss': 0.702, 'grad_norm': 3.8168840408325195, 'learning_rate': 1.7034574468085108e-05, 'mean_token_accuracy': 0.7837445735931396, 'epoch': 0.3}
{'loss': 0.8283, 'grad_norm': 6.341691970825195, 'learning_rate': 1.7021276595744682e-05, 'mean_token_accuracy': 0.7560291886329651, 'epoch': 0.3}
{'loss': 0.8158, 'grad_norm': 6.290421485900879, 'learning_rate': 1.7007978723404257e-05, 'mean_token_accuracy': 0.7769516706466675, 'epoch': 0.3}
{'loss': 0.5731, 'grad_norm': 5.717494010925293, 'learning_rate': 1.6994680851063832e-05, 'mean_token_accuracy': 0.828288733959198, 'epoch': 0.3}
{'loss': 0.8155, 'grad_norm': 5.517831802368164, 'learning_rate': 1.6981382978723406e-05, 'mean_token_accuracy': 0.7549751400947571, 'epoch': 0.3}
{'loss': 0.7151, 'grad_norm': 4.71101713180542, 'learning_rate': 1.696808510638298e-05, 'mean_token_accuracy': 0.7600308656692505, 'epoch': 0.3}
{'loss': 0.6966, 'grad_norm': 4.801455497741699, 'learning_rate': 1.6954787234042556e-05, 'mean_token_accuracy': 0.7772133350372314, 'epoch': 0.31}
{'loss': 0.6726, 'grad_norm': 6.870781421661377, 'learning_rate': 1.6941489361702127e-05, 'mean_token_accuracy': 0.7982261776924133, 'epoch': 0.31}
{'loss': 0.5997, 'grad_norm': 4.296818733215332, 'learning_rate': 1.69281914893617e-05, 'mean_token_accuracy': 0.8026734590530396, 'epoch': 0.31}
{'loss': 0.7728, 'grad_norm': 4.857435703277588, 'learning_rate': 1.6914893617021276e-05, 'mean_token_accuracy': 0.7684210538864136, 'epoch': 0.31}
{'loss': 0.9339, 'grad_norm': 4.665213584899902, 'learning_rate': 1.690159574468085e-05, 'mean_token_accuracy': 0.7094298005104065, 'epoch': 0.31}
{'loss': 1.0304, 'grad_norm': 6.0028862953186035, 'learning_rate': 1.6888297872340426e-05, 'mean_token_accuracy': 0.70225989818573, 'epoch': 0.31}
{'loss': 0.9399, 'grad_norm': 12.87063217163086, 'learning_rate': 1.6875e-05, 'mean_token_accuracy': 0.7157836556434631, 'epoch': 0.31}
{'loss': 0.7058, 'grad_norm': 4.354896068572998, 'learning_rate': 1.6861702127659575e-05, 'mean_token_accuracy': 0.7628205418586731, 'epoch': 0.32}
{'loss': 0.4515, 'grad_norm': 4.515102386474609, 'learning_rate': 1.684840425531915e-05, 'mean_token_accuracy': 0.8661156892776489, 'epoch': 0.32}
{'loss': 0.9413, 'grad_norm': 6.371298789978027, 'learning_rate': 1.6835106382978724e-05, 'mean_token_accuracy': 0.7438485622406006, 'epoch': 0.32}
{'loss': 0.8575, 'grad_norm': 5.795952320098877, 'learning_rate': 1.68218085106383e-05, 'mean_token_accuracy': 0.7407621145248413, 'epoch': 0.32}
{'loss': 0.6314, 'grad_norm': 4.5099310874938965, 'learning_rate': 1.6808510638297873e-05, 'mean_token_accuracy': 0.8162729740142822, 'epoch': 0.32}
{'loss': 0.4894, 'grad_norm': 4.395355224609375, 'learning_rate': 1.6795212765957448e-05, 'mean_token_accuracy': 0.8491666913032532, 'epoch': 0.32}
{'loss': 0.796, 'grad_norm': 4.700432777404785, 'learning_rate': 1.6781914893617023e-05, 'mean_token_accuracy': 0.743051290512085, 'epoch': 0.32}
{'loss': 1.0257, 'grad_norm': 7.34653377532959, 'learning_rate': 1.6768617021276597e-05, 'mean_token_accuracy': 0.7155313491821289, 'epoch': 0.32}
{'loss': 0.7111, 'grad_norm': 6.5844621658325195, 'learning_rate': 1.6755319148936172e-05, 'mean_token_accuracy': 0.763070821762085, 'epoch': 0.33}
{'loss': 0.5198, 'grad_norm': 3.801201105117798, 'learning_rate': 1.6742021276595747e-05, 'mean_token_accuracy': 0.8245614171028137, 'epoch': 0.33}
{'loss': 0.7971, 'grad_norm': 5.998213291168213, 'learning_rate': 1.672872340425532e-05, 'mean_token_accuracy': 0.7602040767669678, 'epoch': 0.33}
{'loss': 0.8693, 'grad_norm': 6.793796062469482, 'learning_rate': 1.6715425531914896e-05, 'mean_token_accuracy': 0.7405806183815002, 'epoch': 0.33}
{'loss': 0.8097, 'grad_norm': 5.682891845703125, 'learning_rate': 1.670212765957447e-05, 'mean_token_accuracy': 0.7600884437561035, 'epoch': 0.33}
{'loss': 0.9497, 'grad_norm': 7.652753829956055, 'learning_rate': 1.6688829787234045e-05, 'mean_token_accuracy': 0.7110987305641174, 'epoch': 0.33}
{'loss': 0.6582, 'grad_norm': 6.056276321411133, 'learning_rate': 1.667553191489362e-05, 'mean_token_accuracy': 0.7816993594169617, 'epoch': 0.33}
{'loss': 0.8517, 'grad_norm': 8.635564804077148, 'learning_rate': 1.6662234042553195e-05, 'mean_token_accuracy': 0.7474800944328308, 'epoch': 0.34}
{'loss': 0.8491, 'grad_norm': 4.605795383453369, 'learning_rate': 1.664893617021277e-05, 'mean_token_accuracy': 0.7545605301856995, 'epoch': 0.34}
{'loss': 0.9356, 'grad_norm': 8.694089889526367, 'learning_rate': 1.663563829787234e-05, 'mean_token_accuracy': 0.7365728616714478, 'epoch': 0.34}
{'loss': 0.9413, 'grad_norm': 6.218958854675293, 'learning_rate': 1.6622340425531915e-05, 'mean_token_accuracy': 0.7318840622901917, 'epoch': 0.34}
{'loss': 0.5847, 'grad_norm': 4.949831962585449, 'learning_rate': 1.660904255319149e-05, 'mean_token_accuracy': 0.8191125988960266, 'epoch': 0.34}
{'loss': 0.7293, 'grad_norm': 7.112462997436523, 'learning_rate': 1.6595744680851064e-05, 'mean_token_accuracy': 0.7702422142028809, 'epoch': 0.34}
{'loss': 0.606, 'grad_norm': 6.024261474609375, 'learning_rate': 1.658244680851064e-05, 'mean_token_accuracy': 0.7935967445373535, 'epoch': 0.34}
{'loss': 0.5733, 'grad_norm': 5.987278938293457, 'learning_rate': 1.6569148936170214e-05, 'mean_token_accuracy': 0.8133773803710938, 'epoch': 0.34}
{'loss': 0.8231, 'grad_norm': 7.720590114593506, 'learning_rate': 1.655585106382979e-05, 'mean_token_accuracy': 0.7535629272460938, 'epoch': 0.35}
{'loss': 0.6845, 'grad_norm': 6.706118583679199, 'learning_rate': 1.6542553191489363e-05, 'mean_token_accuracy': 0.7901991009712219, 'epoch': 0.35}
{'loss': 0.5409, 'grad_norm': 5.373039722442627, 'learning_rate': 1.6529255319148938e-05, 'mean_token_accuracy': 0.8178137540817261, 'epoch': 0.35}
{'loss': 0.8401, 'grad_norm': 6.505482196807861, 'learning_rate': 1.6515957446808512e-05, 'mean_token_accuracy': 0.7540509104728699, 'epoch': 0.35}
{'loss': 0.8286, 'grad_norm': 6.7445526123046875, 'learning_rate': 1.6502659574468087e-05, 'mean_token_accuracy': 0.7475947737693787, 'epoch': 0.35}
{'loss': 0.6656, 'grad_norm': 4.965637683868408, 'learning_rate': 1.648936170212766e-05, 'mean_token_accuracy': 0.7931769490242004, 'epoch': 0.35}
{'loss': 0.8622, 'grad_norm': 6.555435657501221, 'learning_rate': 1.6476063829787233e-05, 'mean_token_accuracy': 0.7365939617156982, 'epoch': 0.35}
{'loss': 0.6252, 'grad_norm': 4.1363701820373535, 'learning_rate': 1.6462765957446808e-05, 'mean_token_accuracy': 0.7946298718452454, 'epoch': 0.36}
{'loss': 0.5495, 'grad_norm': 5.53457498550415, 'learning_rate': 1.6449468085106382e-05, 'mean_token_accuracy': 0.8151558041572571, 'epoch': 0.36}
{'loss': 0.7547, 'grad_norm': 7.718936920166016, 'learning_rate': 1.6436170212765957e-05, 'mean_token_accuracy': 0.7497273683547974, 'epoch': 0.36}
{'loss': 0.8807, 'grad_norm': 5.1454548835754395, 'learning_rate': 1.642287234042553e-05, 'mean_token_accuracy': 0.715179979801178, 'epoch': 0.36}
{'loss': 0.5161, 'grad_norm': 6.5675859451293945, 'learning_rate': 1.6409574468085106e-05, 'mean_token_accuracy': 0.8316473960876465, 'epoch': 0.36}
{'loss': 0.7313, 'grad_norm': 7.650568008422852, 'learning_rate': 1.639627659574468e-05, 'mean_token_accuracy': 0.7738010287284851, 'epoch': 0.36}
{'loss': 1.0001, 'grad_norm': 4.536795139312744, 'learning_rate': 1.6382978723404255e-05, 'mean_token_accuracy': 0.7169913649559021, 'epoch': 0.36}
{'loss': 0.7598, 'grad_norm': 5.966032028198242, 'learning_rate': 1.636968085106383e-05, 'mean_token_accuracy': 0.7730496525764465, 'epoch': 0.36}
{'loss': 0.9315, 'grad_norm': 6.288026332855225, 'learning_rate': 1.6356382978723405e-05, 'mean_token_accuracy': 0.7424690127372742, 'epoch': 0.37}
{'loss': 0.6734, 'grad_norm': 4.123629570007324, 'learning_rate': 1.634308510638298e-05, 'mean_token_accuracy': 0.7802197933197021, 'epoch': 0.37}
{'loss': 0.7103, 'grad_norm': 6.086120128631592, 'learning_rate': 1.6329787234042554e-05, 'mean_token_accuracy': 0.792553186416626, 'epoch': 0.37}
{'loss': 0.9127, 'grad_norm': 6.616901397705078, 'learning_rate': 1.631648936170213e-05, 'mean_token_accuracy': 0.7396551966667175, 'epoch': 0.37}
{'loss': 0.5886, 'grad_norm': 7.17436408996582, 'learning_rate': 1.6303191489361703e-05, 'mean_token_accuracy': 0.807881772518158, 'epoch': 0.37}
{'loss': 0.8133, 'grad_norm': 7.075062274932861, 'learning_rate': 1.6289893617021278e-05, 'mean_token_accuracy': 0.74620521068573, 'epoch': 0.37}
{'loss': 0.6558, 'grad_norm': 6.11014986038208, 'learning_rate': 1.6276595744680853e-05, 'mean_token_accuracy': 0.7875165939331055, 'epoch': 0.37}
{'loss': 1.0532, 'grad_norm': 7.343053340911865, 'learning_rate': 1.6263297872340427e-05, 'mean_token_accuracy': 0.7053087949752808, 'epoch': 0.38}
{'loss': 1.0169, 'grad_norm': 6.937722206115723, 'learning_rate': 1.6250000000000002e-05, 'mean_token_accuracy': 0.7113513350486755, 'epoch': 0.38}
{'loss': 0.8403, 'grad_norm': 5.51126766204834, 'learning_rate': 1.6236702127659577e-05, 'mean_token_accuracy': 0.7435307502746582, 'epoch': 0.38}
{'loss': 0.8454, 'grad_norm': 7.85526704788208, 'learning_rate': 1.622340425531915e-05, 'mean_token_accuracy': 0.743252158164978, 'epoch': 0.38}
{'loss': 0.6766, 'grad_norm': 5.713538646697998, 'learning_rate': 1.6210106382978726e-05, 'mean_token_accuracy': 0.787715494632721, 'epoch': 0.38}
{'loss': 0.8997, 'grad_norm': 5.4945068359375, 'learning_rate': 1.61968085106383e-05, 'mean_token_accuracy': 0.7385241389274597, 'epoch': 0.38}
{'loss': 0.7387, 'grad_norm': 6.3839335441589355, 'learning_rate': 1.6183510638297875e-05, 'mean_token_accuracy': 0.7781082391738892, 'epoch': 0.38}
{'loss': 0.617, 'grad_norm': 5.412751197814941, 'learning_rate': 1.6170212765957446e-05, 'mean_token_accuracy': 0.7800437211990356, 'epoch': 0.38}
{'loss': 0.5227, 'grad_norm': 3.9643259048461914, 'learning_rate': 1.615691489361702e-05, 'mean_token_accuracy': 0.8324388861656189, 'epoch': 0.39}
{'loss': 0.9159, 'grad_norm': 7.495985507965088, 'learning_rate': 1.6143617021276596e-05, 'mean_token_accuracy': 0.737573504447937, 'epoch': 0.39}
{'loss': 0.8167, 'grad_norm': 6.368649959564209, 'learning_rate': 1.613031914893617e-05, 'mean_token_accuracy': 0.7463185787200928, 'epoch': 0.39}
{'loss': 0.6356, 'grad_norm': 5.139838695526123, 'learning_rate': 1.6117021276595745e-05, 'mean_token_accuracy': 0.7855697870254517, 'epoch': 0.39}
{'loss': 0.8694, 'grad_norm': 7.014729022979736, 'learning_rate': 1.610372340425532e-05, 'mean_token_accuracy': 0.7344188690185547, 'epoch': 0.39}
{'loss': 0.7659, 'grad_norm': 6.365472316741943, 'learning_rate': 1.6090425531914894e-05, 'mean_token_accuracy': 0.7642487287521362, 'epoch': 0.39}
{'loss': 0.6233, 'grad_norm': 6.056247711181641, 'learning_rate': 1.607712765957447e-05, 'mean_token_accuracy': 0.7959805130958557, 'epoch': 0.39}
{'loss': 0.7828, 'grad_norm': 7.288336753845215, 'learning_rate': 1.6063829787234044e-05, 'mean_token_accuracy': 0.7441713809967041, 'epoch': 0.39}
{'loss': 0.939, 'grad_norm': 8.51583480834961, 'learning_rate': 1.605053191489362e-05, 'mean_token_accuracy': 0.7573609352111816, 'epoch': 0.4}
{'loss': 0.8353, 'grad_norm': 6.816684246063232, 'learning_rate': 1.6037234042553193e-05, 'mean_token_accuracy': 0.7728832960128784, 'epoch': 0.4}
{'loss': 0.792, 'grad_norm': 7.220451831817627, 'learning_rate': 1.6023936170212768e-05, 'mean_token_accuracy': 0.7550535202026367, 'epoch': 0.4}
{'loss': 0.6897, 'grad_norm': 5.665180206298828, 'learning_rate': 1.6010638297872342e-05, 'mean_token_accuracy': 0.7683374285697937, 'epoch': 0.4}
{'loss': 0.5141, 'grad_norm': 6.360713481903076, 'learning_rate': 1.5997340425531917e-05, 'mean_token_accuracy': 0.8096296191215515, 'epoch': 0.4}
{'loss': 0.8742, 'grad_norm': 8.72890853881836, 'learning_rate': 1.598404255319149e-05, 'mean_token_accuracy': 0.7328288555145264, 'epoch': 0.4}
{'loss': 0.6275, 'grad_norm': 7.306219577789307, 'learning_rate': 1.5970744680851066e-05, 'mean_token_accuracy': 0.7880751490592957, 'epoch': 0.4}
{'loss': 0.4968, 'grad_norm': 5.670562744140625, 'learning_rate': 1.595744680851064e-05, 'mean_token_accuracy': 0.8384672999382019, 'epoch': 0.41}
{'loss': 0.5356, 'grad_norm': 7.766050815582275, 'learning_rate': 1.5944148936170216e-05, 'mean_token_accuracy': 0.8282208442687988, 'epoch': 0.41}
